loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio,prediction
5000, 36 months,0.1372,C,28000.0,VERIFIED - income,debt_consolidation,1.0,70.0,16.0,1,29.37547735150696,5.6,0.1819509205732932
8000, 36 months,0.1217999999999999,B,40000.0,not verified,debt_consolidation,0.0,31.5,13.0,0,30.030030030030034,5.0,0.15246928435006687
5000, 36 months,0.0579,A,25040.0,VERIFIED - income source,home_improvement,0.0,8.5,8.0,0,32.97283038776049,5.008,0.05939981507278727
12000, 36 months,0.1061999999999999,B,150000.0,not verified,debt_consolidation,1.0,84.2,46.0,0,30.71253071253071,12.5,0.06232156820091091
3200, 36 months,0.0751,A,48000.0,VERIFIED - income source,major_purchase,0.0,50.1,22.0,0,32.14142225793491,15.0,0.03713026481282356
8000, 36 months,0.1496,D,120000.0,not verified,debt_consolidation,3.0,81.1,25.0,0,28.864193967383457,15.0,0.0793903291002909
6000, 36 months,0.0749,A,14400.0,VERIFIED - income source,other,0.0,31.7,7.0,0,32.15261775896254,2.4,0.1130247281565327
9600, 36 months,0.1171,B,53000.0,not verified,credit_card,0.0,63.8,18.0,0,30.23336377665103,5.520833333333333,0.0696806961014645
13850, 36 months,0.1286999999999999,C,42452.0,VERIFIED - income,debt_consolidation,2.0,82.6,17.0,0,29.732514705250956,3.065126353790614,0.1743948557156573
22500, 60 months,0.1727,D,67735.0,VERIFIED - income source,debt_consolidation,2.0,75.6,16.0,0,40.00284464673043,3.0104444444444445,0.2637363156453288
3600, 36 months,0.0999,B,35000.0,VERIFIED - income,debt_consolidation,0.0,9.7,17.0,0,30.994403788204902,9.72222222222222,0.09901146072201047
30000, 36 months,0.1562,D,125004.0,VERIFIED - income,debt_consolidation,1.0,50.3,34.0,0,28.595939376608523,4.1668,0.12708359664382732
4325, 36 months,0.0749,A,44300.0,VERIFIED - income source,credit_card,0.0,35.2,34.0,0,32.15135295866785,10.242774566473988,0.035025269050482984
20000, 36 months,0.1112,B,62400.0,VERIFIED - income,debt_consolidation,0.0,40.3,18.0,0,37.52838083800875,3.12,0.11030079992140142
20000, 36 months,0.1682,E,88000.0,VERIFIED - income,debt_consolidation,0.0,45.5,43.0,1,28.118717224120235,4.4,0.10927606364048942
10000, 36 months,0.0729,A,75000.0,VERIFIED - income source,home_improvement,1.0,2.1,8.0,0,32.24766204450177,7.5,0.03532526214326448
7000, 36 months,0.1496,D,43800.0,not verified,debt_consolidation,1.0,70.1,30.0,1,28.863598878443018,6.257142857142857,0.1271376568107599
3000, 36 months,0.1562,C,60000.0,VERIFIED - income,wedding,0.0,77.7,23.0,0,28.595939376608523,20.0,0.08216921091849781
9325, 36 months,0.1646,F,50000.0,not verified,debt_consolidation,0.0,82.9,20.0,0,28.260144861654087,5.361930294906166,0.137888764233049
6000, 36 months,0.0713999999999999,A,49800.0,VERIFIED - income source,debt_consolidation,2.0,4.8,27.0,0,32.31887961217345,8.3,0.049279434381660374
5000, 60 months,0.1112,B,40000.0,VERIFIED - income source,debt_consolidation,2.0,12.1,30.0,0,45.8631443771785,8.0,0.15756090473401416
12500, 36 months,0.1496,D,62400.0,VERIFIED - income source,moving,0.0,31.7,19.0,0,28.863027616144823,4.992,0.08153567088765519
5000, 60 months,0.1644999999999999,E,48000.0,VERIFIED - income,debt_consolidation,5.0,63.4,13.0,0,40.71992833292613,9.6,0.23690050246516306
4650, 36 months,0.0662,A,37000.0,VERIFIED - income source,credit_card,0.0,57.1,15.0,0,32.56758649670822,7.956989247311828,0.05372416175611771
1800, 36 months,0.102,B,42000.0,not verified,home_improvement,2.0,26.1,13.0,0,30.89598352214212,23.333333333333332,0.08982695296878936
2000, 36 months,0.1114,B,42000.0,not verified,educational,0.0,15.7,42.0,0,30.483158055174517,21.0,0.05707560262707911
15000, 60 months,0.1261,C,33600.0,VERIFIED - income source,small_business,0.0,0.4,20.0,1,68.56202577932169,2.24,0.35795590705888364
12000, 36 months,0.1335,C,42500.0,VERIFIED - income source,major_purchase,0.0,97.7,7.0,0,29.530465597007577,3.5416666666666665,0.1253791059290422
21200, 60 months,0.1839,E,54000.0,VERIFIED - income,debt_consolidation,0.0,58.9,22.0,0,61.55454255102929,2.547169811320755,0.2564010835082111
5000, 60 months,0.1521,D,82000.0,VERIFIED - income,house,1.0,71.1,16.0,1,41.83750313781273,16.4,0.12595665031530556
14000, 36 months,0.1864,E,357000.0,VERIFIED - income,debt_consolidation,3.0,46.8,63.0,0,27.41657527808241,25.5,0.1262728628566792
13750, 36 months,0.1422,C,30000.0,not verified,debt_consolidation,1.0,14.9,37.0,0,29.167815701830676,2.1818181818181817,0.15408561654964914
4000, 36 months,0.1099,B,52800.0,VERIFIED - income source,wedding,1.0,48.7,20.0,0,30.54834275240568,13.2,0.06268752523556752
2000, 36 months,0.087,B,70000.0,not verified,credit_card,1.0,19.8,17.0,0,31.585596967782692,35.0,0.03845804832976463
4800, 60 months,0.1223,C,92000.0,VERIFIED - income source,home_improvement,1.0,79.2,30.0,0,44.717719396310784,19.166666666666668,0.10772716179251565
2750, 36 months,0.1694999999999999,E,4200.0,not verified,educational,0.0,,6.0,0,28.06695243927332,1.5272727272727271,0.18984101675739873
6000, 60 months,0.1099,B,67200.0,VERIFIED - income source,car,0.0,39.5,30.0,0,46.00168672851338,11.2,0.05564138870816795
8400, 36 months,0.1217999999999999,B,35000.0,not verified,debt_consolidation,1.0,64.0,21.0,0,30.030030030030023,4.166666666666667,0.17935824700689704
9600, 36 months,0.1465,C,60000.0,VERIFIED - income source,debt_consolidation,1.0,70.4,28.0,0,28.98988373848709,6.25,0.13930882704013112
25000, 36 months,0.1110999999999999,B,60000.0,VERIFIED - income,debt_consolidation,0.0,58.5,25.0,0,30.495986728146576,2.4,0.1509393437265974
8000, 36 months,0.1465,C,87000.0,not verified,debt_consolidation,1.0,67.3,10.0,0,28.989708653428035,10.875,0.09985796285475389
22750, 60 months,0.1862,F,36000.0,VERIFIED - income,debt_consolidation,0.0,4.1,34.0,1,38.86165251703934,1.5824175824175823,0.4131756532743608
8800, 36 months,0.1135999999999999,B,60000.0,VERIFIED - income source,credit_card,1.0,45.3,27.0,0,30.385691101826595,6.818181818181818,0.07681329930468936
14400, 36 months,0.1299,C,57000.0,not verified,debt_consolidation,2.0,57.3,16.0,0,29.682765444313898,3.9583333333333335,0.13618099972164283
19600, 36 months,0.1398,C,900000.0,VERIFIED - income source,wedding,0.0,13.1,22.0,0,29.26683589667015,45.91836734693877,0.035411271176641015
10000, 36 months,0.0692,A,37200.0,VERIFIED - income source,debt_consolidation,0.0,49.0,8.0,0,32.424370156609704,3.72,0.08786436763886551
9000, 36 months,0.0603,A,77000.0,not verified,home_improvement,1.0,19.7,27.0,0,32.856308411214954,8.555555555555555,0.03076197055487089
1600, 36 months,0.0932,A,31000.0,not verified,other,3.0,10.1,15.0,0,31.29890453834116,19.375,0.09981931316982982
8000, 36 months,0.1607,D,75000.0,not verified,other,7.0,72.7,37.0,0,28.41312686461145,9.375,0.10700558817594172
5000, 36 months,0.1317,D,60000.0,not verified,credit_card,1.0,48.5,15.0,0,29.606821411653247,12.0,0.08692134315929773
16000, 36 months,0.1474,D,89200.0,not verified,debt_consolidation,7.0,51.2,35.0,0,28.954559438281542,5.575,0.0920613999817715
8000, 36 months,0.1253,B,123000.0,not verified,other,0.0,70.1,13.0,0,29.879734070366773,15.375,0.07332161217210388
5000, 36 months,0.1114,B,50000.0,not verified,credit_card,3.0,16.8,16.0,0,30.484087306426044,10.0,0.055991743768746924
6000, 36 months,0.0894,A,42000.0,not verified,credit_card,3.0,62.0,29.0,0,31.47458427319939,7.0,0.09928199151121984
14100, 36 months,0.08,A,63000.0,VERIFIED - income,debt_consolidation,1.0,32.0,20.0,0,31.912004345464425,4.468085106382978,0.10758882580989852
8000, 60 months,0.1149,B,60000.0,VERIFIED - income,credit_card,0.0,23.8,26.0,0,45.47780114831448,7.5,0.08253558523178625
25000, 36 months,0.1135999999999999,B,90000.0,VERIFIED - income,moving,1.0,18.0,52.0,0,48.30824525129949,3.6,0.048081231194004696
4200, 36 months,0.0751,A,40000.0,not verified,major_purchase,2.0,62.1,12.0,0,32.14449716822287,9.523809523809524,0.061642776607712196
6450, 36 months,0.0599,A,140987.0,not verified,home_improvement,0.0,0.0,30.0,0,32.87461773700306,21.8584496124031,0.020614862806051952
5000, 36 months,0.0603,A,63000.0,not verified,major_purchase,0.0,1.1,16.0,0,32.855828623997894,12.6,0.02894015471377696
8800, 60 months,0.1491,D,110313.0,VERIFIED - income,debt_consolidation,0.0,28.1,35.0,0,42.11735426438212,12.53556818181818,0.10250985202676295
8000, 36 months,0.1253,C,34000.0,not verified,medical,1.0,38.6,22.0,1,29.880850110185634,4.25,0.24708422746779907
18000, 36 months,0.1217999999999999,B,110000.0,not verified,debt_consolidation,1.0,79.3,14.0,0,30.03003003003003,6.111111111111111,0.10671254468186402
3000, 36 months,0.1149,B,27600.0,not verified,major_purchase,1.0,29.5,21.0,0,30.327537403962797,9.2,0.0826076345055433
18000, 60 months,0.1677,E,56500.0,not verified,debt_consolidation,0.0,91.2,23.0,1,40.43762496349381,3.138888888888889,0.28836910820647915
25000, 36 months,0.1496,D,120000.0,not verified,home_improvement,0.0,60.0,32.0,0,28.863027616144823,4.8,0.08121930011906292
8000, 36 months,0.1427,C,97000.0,not verified,credit_card,2.0,56.5,40.0,0,29.146021568055957,12.125,0.05443882387674058
3875, 60 months,0.1903,E,75000.0,VERIFIED - income,debt_consolidation,3.0,86.1,11.0,0,38.52271597574311,19.35483870967742,0.2640825446683359
5600, 60 months,0.1936,F,49008.0,VERIFIED - income source,major_purchase,1.0,64.6,25.0,0,38.25659243065993,8.751428571428571,0.23297482010231524
10625, 36 months,0.1114,B,117000.0,VERIFIED - income,debt_consolidation,0.0,29.9,25.0,0,30.48255680514115,11.011764705882351,0.054744756884042144
14000, 36 months,0.1459,D,73000.0,not verified,debt_consolidation,0.0,70.8,32.0,0,29.014942695488177,5.214285714285714,0.09004015380164447
4000, 36 months,0.0768,A,38000.0,not verified,debt_consolidation,0.0,7.4,23.0,0,32.0589885389116,9.5,0.0542328338921309
3200, 36 months,0.157,D,48000.0,not verified,educational,0.0,41.2,4.0,0,28.56122813280971,15.0,0.08073253914935295
20000, 36 months,0.0654,A,90000.0,VERIFIED - income,debt_consolidation,3.0,55.2,28.0,0,32.60780957039211,4.5,0.049056761613218376
2500, 36 months,0.1677,D,42000.0,not verified,other,1.0,47.5,8.0,1,28.137310073157007,16.8,0.17460207423259652
5300, 36 months,0.089,A,36000.0,VERIFIED - income source,debt_consolidation,0.0,56.9,14.0,0,31.491384432560903,6.7924528301886795,0.13267402316864227
13650, 36 months,0.1629,D,57600.0,not verified,other,3.0,36.3,25.0,1,28.327730046071473,4.21978021978022,0.13432180447526076
12000, 36 months,0.1059,C,43200.0,not verified,debt_consolidation,1.0,42.8,3.0,0,30.72668612690121,3.6,0.11252957960919713
8500, 36 months,0.0579,A,90000.0,not verified,credit_card,3.0,4.0,35.0,0,32.97385367367523,10.588235294117649,0.02133997908679245
10800, 36 months,0.1284,C,48000.0,VERIFIED - income,credit_card,0.0,77.9,16.0,0,29.745510631265837,4.444444444444445,0.10329271254839964
16800, 60 months,0.1798999999999999,E,64000.0,VERIFIED - income source,debt_consolidation,1.0,35.9,37.0,0,39.38853981055989,3.8095238095238098,0.21184070286845832
12000, 36 months,0.1349,C,67200.0,VERIFIED - income source,debt_consolidation,0.0,78.8,20.0,0,29.471719429231033,5.6,0.10225499521142035
14000, 60 months,0.1349,C,55000.0,VERIFIED - income source,home_improvement,0.0,74.7,33.0,0,43.46881112801565,3.928571428571429,0.17351494695706296
5300, 36 months,0.0542,A,20160.0,not verified,debt_consolidation,0.0,42.2,11.0,0,33.1560838285893,3.803773584905661,0.09896038458381462
20000, 60 months,0.1349,C,50000.0,VERIFIED - income,wedding,0.0,57.8,39.0,0,43.468811128015645,2.5,0.13296120340497686
8500, 36 months,0.1114,B,28500.0,not verified,debt_consolidation,0.0,28.5,15.0,0,30.48452462073665,3.3529411764705883,0.12469009077398785
3500, 36 months,0.1392,C,80000.0,not verified,house,6.0,10.4,12.0,0,29.29360562437228,22.857142857142858,0.05302068461440348
7000, 36 months,0.0751,A,45000.0,VERIFIED - income,debt_consolidation,0.0,0.0,38.0,0,32.14252915786574,6.428571428571429,0.041330362672663455
15000, 60 months,0.2128,F,40000.0,VERIFIED - income,debt_consolidation,0.0,0.0,14.0,0,36.74939363500502,2.6666666666666665,0.3733090885638812
3500, 36 months,0.1521,D,17280.0,not verified,debt_consolidation,0.0,32.2,18.0,0,28.761607362971485,4.937142857142857,0.18367962913150612
4800, 36 months,0.0999,B,52000.0,VERIFIED - income source,debt_consolidation,0.0,77.9,17.0,0,30.99573808601317,10.833333333333334,0.09715780770749448
8000, 60 months,0.1417,C,60000.0,not verified,major_purchase,3.0,74.2,28.0,0,42.81280102750722,7.5,0.1439201338808423
5600, 60 months,0.1075,B,60000.0,not verified,other,0.0,65.3,28.0,0,46.25423308829603,10.714285714285714,0.1256425652144482
10000, 36 months,0.1427,C,45000.0,not verified,credit_card,0.0,82.4,4.0,0,29.1468710833892,4.5,0.10120761777467988
6000, 36 months,0.0749,A,108000.0,VERIFIED - income source,major_purchase,0.0,55.5,8.0,0,32.15261775896254,18.0,0.024914801772718854
20000, 36 months,0.1379,C,250000.0,VERIFIED - income,debt_consolidation,1.0,78.7,28.0,0,29.346597995627356,12.5,0.09795916815304206
11000, 36 months,0.1036,B,81000.0,not verified,debt_consolidation,0.0,78.8,18.0,0,30.82873237857683,7.363636363636363,0.07134389120601023
2800, 36 months,0.1349,C,123000.0,not verified,small_business,0.0,97.1,18.0,0,29.470582043995368,43.92857142857143,0.13711472930000562
25000, 60 months,0.1349,C,63000.0,VERIFIED - income,home_improvement,0.0,0.4,28.0,0,43.46918903880929,2.52,0.17871181598364272
12000, 60 months,0.2025,F,76000.0,VERIFIED - income,small_business,0.0,68.6,9.0,0,37.54693366708385,6.333333333333333,0.3852088127148851
9000, 36 months,0.0751,A,54000.0,not verified,debt_consolidation,0.0,16.4,20.0,0,32.14400514304082,6.0,0.04488307077185065
4500, 36 months,0.0788,A,14400.0,not verified,debt_consolidation,0.0,39.5,20.0,0,31.967038431483974,3.2,0.09164508750308992
30000, 36 months,0.1649,D,90000.0,VERIFIED - income,debt_consolidation,0.0,90.4,20.0,0,28.24885356735939,3.0,0.16007425617872895
6250, 36 months,0.1253,B,24000.0,not verified,car,2.0,7.2,22.0,0,29.880001912320125,3.84,0.11025679525765213
2500, 36 months,0.1496,D,85000.0,not verified,other,5.0,31.9,19.0,0,28.86169475871623,34.0,0.07636412112149427
25000, 36 months,0.1135999999999999,B,55000.0,not verified,wedding,0.0,78.3,12.0,0,30.384793018789956,2.2,0.09771514678459138
10000, 36 months,0.1284,C,35004.0,VERIFIED - income source,debt_consolidation,0.0,61.8,26.0,0,39.66050606805743,3.5004,0.16702194087350603
17500, 60 months,0.1149,B,90000.0,VERIFIED - income source,debt_consolidation,0.0,55.1,36.0,1,45.47935237402219,5.142857142857143,0.10233598697272721
7500, 36 months,0.1324,D,117000.0,not verified,other,0.0,32.7,42.0,0,29.5764650209007,15.6,0.053691042641029516
19000, 36 months,0.1135999999999999,B,59000.0,not verified,debt_consolidation,4.0,62.9,12.0,0,30.384443165099466,3.1052631578947367,0.13677408403848193
4000, 60 months,0.1644999999999999,E,105000.0,not verified,moving,1.0,91.6,40.0,0,40.71661237785017,26.25,0.11235575600731731
4200, 36 months,0.0542,A,84000.0,not verified,major_purchase,0.0,39.4,21.0,0,33.15440479949479,20.0,0.02282442264967268
2500, 36 months,0.1149,B,66800.0,VERIFIED - income source,moving,1.0,71.0,9.0,0,30.328763799587527,26.72,0.05655671273858494
16000, 60 months,0.1299,C,32000.0,VERIFIED - income,small_business,0.0,64.5,10.0,1,43.95966700552243,2.0,0.44658325282379
15000, 60 months,0.1065,B,95000.0,VERIFIED - income source,home_improvement,0.0,11.6,11.0,0,46.36355206626897,6.333333333333333,0.0765338363128357
30000, 60 months,0.1299,C,80004.0,VERIFIED - income,debt_consolidation,1.0,58.0,21.0,0,57.09065996802923,2.6668,0.21233365192562925
15000, 36 months,0.1299,C,48500.0,VERIFIED - income source,debt_consolidation,1.0,50.2,21.0,0,29.682985712589545,3.2333333333333334,0.16681831376480616
25000, 36 months,0.1596,C,110000.0,VERIFIED - income,debt_consolidation,1.0,75.3,33.0,0,28.459541915213332,4.4,0.13516847441888008
12000, 36 months,0.1757999999999999,F,65000.0,VERIFIED - income source,debt_consolidation,3.0,57.1,16.0,0,27.82221603950755,5.416666666666667,0.15627927505051578
10000, 36 months,0.0788,A,30720.0,not verified,debt_consolidation,3.0,1.3,14.0,1,31.96726552010741,3.072,0.08160884902771331
3000, 36 months,0.1199,B,19200.0,not verified,debt_consolidation,1.0,27.2,8.0,0,30.11141222523337,6.4,0.1877461610463886
7000, 60 months,0.1112,B,74760.0,VERIFIED - income,car,3.0,38.9,12.0,0,45.86554842091469,10.68,0.07036438885308119
6000, 36 months,0.0925,B,24996.0,not verified,debt_consolidation,1.0,74.8,24.0,0,31.33159268929504,4.166,0.14399164611458878
2000, 60 months,0.1644999999999999,E,30000.0,not verified,debt_consolidation,1.0,84.0,16.0,0,40.71661237785017,15.0,0.2589278138083279
18000, 60 months,0.1677,D,59000.0,VERIFIED - income source,credit_card,3.0,83.9,14.0,0,66.17160502904198,3.2777777777777777,0.2409691103860551
1200, 36 months,0.089,A,85000.0,not verified,vacation,2.0,23.5,15.0,0,31.48779847808974,70.83333333333333,0.050201874970361854
15000, 36 months,0.1531,D,40000.0,not verified,debt_consolidation,0.0,78.9,5.0,0,28.722976466307948,2.6666666666666665,0.23176526089453187
11200, 36 months,0.0579,A,30852.0,VERIFIED - income source,debt_consolidation,1.0,32.7,33.0,0,32.97317985103188,2.754642857142857,0.09066778634358466
18200, 60 months,0.1149,B,85000.0,VERIFIED - income source,home_improvement,4.0,11.2,41.0,0,75.2470335304089,4.670329670329671,0.0902545186813533
10000, 36 months,0.0579,A,75000.0,not verified,debt_consolidation,2.0,13.8,17.0,0,46.27915586819696,7.5,0.03568357853447858
12000, 36 months,0.1221,B,104000.0,VERIFIED - income,educational,1.0,12.5,29.0,0,30.016509079994,8.666666666666666,0.05210192020477338
3000, 36 months,0.1025,B,28000.0,VERIFIED - income,medical,0.0,84.2,13.0,0,30.876904075751337,9.333333333333334,0.22356370985885698
15000, 36 months,0.1199,B,120000.0,VERIFIED - income source,moving,0.0,23.0,22.0,0,30.11141222523337,8.0,0.04807861520826255
5600, 36 months,0.1565,D,130000.0,not verified,debt_consolidation,0.0,93.2,12.0,0,28.5816362986781,23.214285714285715,0.09933130011923424
14000, 36 months,0.0849,A,83000.0,VERIFIED - income,debt_consolidation,0.0,60.6,14.0,1,31.68209282853199,5.928571428571429,0.08793640957026791
13000, 36 months,0.1268999999999999,B,130000.0,VERIFIED - income source,debt_consolidation,1.0,78.0,20.0,0,29.81036024673806,10.0,0.09384623570896275
6000, 60 months,0.1199,B,25200.0,VERIFIED - income source,car,0.0,30.9,7.0,0,44.96402877697842,4.2,0.1459417055182128
3600, 60 months,0.1727,D,20000.0,VERIFIED - income,debt_consolidation,0.0,74.9,6.0,1,40.0,5.555555555555555,0.3662170386889583
1750, 36 months,0.1183,B,40000.0,not verified,debt_consolidation,1.0,93.0,24.0,0,30.177616830488013,22.857142857142858,0.14937364701745126
25000, 36 months,0.1913,F,148000.0,VERIFIED - income,credit_card,1.0,77.4,38.0,1,27.232522167273046,5.92,0.1335020333522837
4800, 36 months,0.1379,C,49000.0,VERIFIED - income,credit_card,0.0,67.9,14.0,0,29.345234456196124,10.208333333333334,0.0909574835276106
4800, 36 months,0.0749,A,92000.0,VERIFIED - income,debt_consolidation,0.0,58.9,52.0,0,32.15218701855449,19.166666666666668,0.031041635681841408
4800, 36 months,0.1306,C,36000.0,VERIFIED - income source,debt_consolidation,0.0,85.7,22.0,0,29.65342558843516,7.5,0.16035589094143163
