loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio
15000, 60 months,0.1261,C,33600.0,VERIFIED - income source,small_business,0.0,0.4,20.0,1,68.56202577932169,2.24
12000, 36 months,0.1335,C,42500.0,VERIFIED - income source,major_purchase,0.0,97.7,7.0,0,29.530465597007577,3.5416666666666665
21200, 60 months,0.1839,E,54000.0,VERIFIED - income,debt_consolidation,0.0,58.9,22.0,0,61.55454255102929,2.547169811320755
5000, 60 months,0.1521,D,82000.0,VERIFIED - income,house,1.0,71.1,16.0,1,41.83750313781273,16.4
14000, 36 months,0.1864,E,357000.0,VERIFIED - income,debt_consolidation,3.0,46.8,63.0,0,27.41657527808241,25.5
13750, 36 months,0.1422,C,30000.0,not verified,debt_consolidation,1.0,14.9,37.0,0,29.167815701830676,2.1818181818181817
4000, 36 months,0.1099,B,52800.0,VERIFIED - income source,wedding,1.0,48.7,20.0,0,30.54834275240568,13.2
2000, 36 months,0.087,B,70000.0,not verified,credit_card,1.0,19.8,17.0,0,31.585596967782692,35.0
4800, 60 months,0.1223,C,92000.0,VERIFIED - income source,home_improvement,1.0,79.2,30.0,0,44.717719396310784,19.166666666666668
2750, 36 months,0.16949999999999998,E,4200.0,not verified,educational,0.0,,6.0,0,28.06695243927332,1.5272727272727273
6000, 60 months,0.1099,B,67200.0,VERIFIED - income source,car,0.0,39.5,30.0,0,46.00168672851338,11.2
8400, 36 months,0.12179999999999999,B,35000.0,not verified,debt_consolidation,1.0,64.0,21.0,0,30.030030030030026,4.166666666666667
9600, 36 months,0.1465,C,60000.0,VERIFIED - income source,debt_consolidation,1.0,70.4,28.0,0,28.98988373848709,6.25
25000, 36 months,0.11109999999999999,B,60000.0,VERIFIED - income,debt_consolidation,0.0,58.5,25.0,0,30.495986728146576,2.4
8000, 36 months,0.1465,C,87000.0,not verified,debt_consolidation,1.0,67.3,10.0,0,28.989708653428035,10.875
22750, 60 months,0.1862,F,36000.0,VERIFIED - income,debt_consolidation,0.0,4.1,34.0,1,38.86165251703934,1.5824175824175823
8800, 36 months,0.11359999999999999,B,60000.0,VERIFIED - income source,credit_card,1.0,45.3,27.0,0,30.385691101826595,6.818181818181818
14400, 36 months,0.12990000000000002,C,57000.0,not verified,debt_consolidation,2.0,57.3,16.0,0,29.682765444313894,3.9583333333333335
19600, 36 months,0.1398,C,900000.0,VERIFIED - income source,wedding,0.0,13.1,22.0,0,29.26683589667015,45.91836734693877
10000, 36 months,0.0692,A,37200.0,VERIFIED - income source,debt_consolidation,0.0,49.0,8.0,0,32.424370156609704,3.72
9000, 36 months,0.0603,A,77000.0,not verified,home_improvement,1.0,19.7,27.0,0,32.856308411214954,8.555555555555555
1600, 36 months,0.0932,A,31000.0,not verified,other,3.0,10.1,15.0,0,31.29890453834116,19.375
8000, 36 months,0.1607,D,75000.0,not verified,other,7.0,72.7,37.0,0,28.41312686461145,9.375
5000, 36 months,0.1317,D,60000.0,not verified,credit_card,1.0,48.5,15.0,0,29.606821411653247,12.0
16000, 36 months,0.1474,D,89200.0,not verified,debt_consolidation,7.0,51.2,35.0,0,28.954559438281546,5.575
8000, 36 months,0.1253,B,123000.0,not verified,other,0.0,70.1,13.0,0,29.879734070366773,15.375
5000, 36 months,0.1114,B,50000.0,not verified,credit_card,3.0,16.8,16.0,0,30.484087306426044,10.0
6000, 36 months,0.0894,A,42000.0,not verified,credit_card,3.0,62.0,29.0,0,31.474584273199394,7.0
14100, 36 months,0.08,A,63000.0,VERIFIED - income,debt_consolidation,1.0,32.0,20.0,0,31.912004345464425,4.468085106382978
8000, 60 months,0.1149,B,60000.0,VERIFIED - income,credit_card,0.0,23.8,26.0,0,45.47780114831448,7.5
25000, 36 months,0.11359999999999999,B,90000.0,VERIFIED - income,moving,1.0,18.0,52.0,0,48.30824525129949,3.6
4200, 36 months,0.0751,A,40000.0,not verified,major_purchase,2.0,62.1,12.0,0,32.14449716822287,9.523809523809524
6450, 36 months,0.0599,A,140987.0,not verified,home_improvement,0.0,0.0,30.0,0,32.87461773700306,21.8584496124031
5000, 36 months,0.0603,A,63000.0,not verified,major_purchase,0.0,1.1,16.0,0,32.855828623997894,12.6
8800, 60 months,0.1491,D,110313.0,VERIFIED - income,debt_consolidation,0.0,28.1,35.0,0,42.11735426438212,12.535568181818181
8000, 36 months,0.1253,C,34000.0,not verified,medical,1.0,38.6,22.0,1,29.880850110185634,4.25
18000, 36 months,0.12179999999999999,B,110000.0,not verified,debt_consolidation,1.0,79.3,14.0,0,30.03003003003003,6.111111111111111
3000, 36 months,0.1149,B,27600.0,not verified,major_purchase,1.0,29.5,21.0,0,30.327537403962797,9.2
18000, 60 months,0.1677,E,56500.0,not verified,debt_consolidation,0.0,91.2,23.0,1,40.43762496349381,3.138888888888889
25000, 36 months,0.1496,D,120000.0,not verified,home_improvement,0.0,60.0,32.0,0,28.863027616144823,4.8
8000, 36 months,0.1427,C,97000.0,not verified,credit_card,2.0,56.5,40.0,0,29.146021568055957,12.125
3875, 60 months,0.19030000000000002,E,75000.0,VERIFIED - income,debt_consolidation,3.0,86.1,11.0,0,38.52271597574311,19.35483870967742
5600, 60 months,0.1936,F,49008.0,VERIFIED - income source,major_purchase,1.0,64.6,25.0,0,38.25659243065993,8.751428571428571
10625, 36 months,0.1114,B,117000.0,VERIFIED - income,debt_consolidation,0.0,29.9,25.0,0,30.48255680514115,11.011764705882353
14000, 36 months,0.1459,D,73000.0,not verified,debt_consolidation,0.0,70.8,32.0,0,29.014942695488177,5.214285714285714
4000, 36 months,0.0768,A,38000.0,not verified,debt_consolidation,0.0,7.4,23.0,0,32.0589885389116,9.5
3200, 36 months,0.157,D,48000.0,not verified,educational,0.0,41.2,4.0,0,28.56122813280971,15.0
20000, 36 months,0.0654,A,90000.0,VERIFIED - income,debt_consolidation,3.0,55.2,28.0,0,32.60780957039211,4.5
2500, 36 months,0.1677,D,42000.0,not verified,other,1.0,47.5,8.0,1,28.137310073157007,16.8
5300, 36 months,0.08900000000000001,A,36000.0,VERIFIED - income source,debt_consolidation,0.0,56.9,14.0,0,31.491384432560903,6.7924528301886795
13650, 36 months,0.1629,D,57600.0,not verified,other,3.0,36.3,25.0,1,28.327730046071473,4.21978021978022
12000, 36 months,0.1059,C,43200.0,not verified,debt_consolidation,1.0,42.8,3.0,0,30.72668612690121,3.6
8500, 36 months,0.0579,A,90000.0,not verified,credit_card,3.0,4.0,35.0,0,32.97385367367523,10.588235294117647
10800, 36 months,0.1284,C,48000.0,VERIFIED - income,credit_card,0.0,77.9,16.0,0,29.745510631265837,4.444444444444445
16800, 60 months,0.17989999999999998,E,64000.0,VERIFIED - income source,debt_consolidation,1.0,35.9,37.0,0,39.388539810559884,3.8095238095238093
12000, 36 months,0.1349,C,67200.0,VERIFIED - income source,debt_consolidation,0.0,78.8,20.0,0,29.471719429231033,5.6
14000, 60 months,0.1349,C,55000.0,VERIFIED - income source,home_improvement,0.0,74.7,33.0,0,43.46881112801565,3.9285714285714284
5300, 36 months,0.0542,A,20160.0,not verified,debt_consolidation,0.0,42.2,11.0,0,33.1560838285893,3.8037735849056604
20000, 60 months,0.1349,C,50000.0,VERIFIED - income,wedding,0.0,57.8,39.0,0,43.468811128015645,2.5
8500, 36 months,0.1114,B,28500.0,not verified,debt_consolidation,0.0,28.5,15.0,0,30.48452462073665,3.3529411764705883
3500, 36 months,0.1392,C,80000.0,not verified,house,6.0,10.4,12.0,0,29.29360562437228,22.857142857142858
7000, 36 months,0.0751,A,45000.0,VERIFIED - income,debt_consolidation,0.0,0.0,38.0,0,32.14252915786574,6.428571428571429
15000, 60 months,0.21280000000000002,F,40000.0,VERIFIED - income,debt_consolidation,0.0,0.0,14.0,0,36.74939363500502,2.6666666666666665
3500, 36 months,0.1521,D,17280.0,not verified,debt_consolidation,0.0,32.2,18.0,0,28.761607362971485,4.937142857142857
4800, 36 months,0.0999,B,52000.0,VERIFIED - income source,debt_consolidation,0.0,77.9,17.0,0,30.99573808601317,10.833333333333334
8000, 60 months,0.1417,C,60000.0,not verified,major_purchase,3.0,74.2,28.0,0,42.81280102750722,7.5
5600, 60 months,0.1075,B,60000.0,not verified,other,0.0,65.3,28.0,0,46.25423308829603,10.714285714285714
10000, 36 months,0.1427,C,45000.0,not verified,credit_card,0.0,82.4,4.0,0,29.1468710833892,4.5
6000, 36 months,0.07490000000000001,A,108000.0,VERIFIED - income source,major_purchase,0.0,55.5,8.0,0,32.15261775896254,18.0
20000, 36 months,0.1379,C,250000.0,VERIFIED - income,debt_consolidation,1.0,78.7,28.0,0,29.346597995627356,12.5
11000, 36 months,0.1036,B,81000.0,not verified,debt_consolidation,0.0,78.8,18.0,0,30.828732378576834,7.363636363636363
2800, 36 months,0.1349,C,123000.0,not verified,small_business,0.0,97.1,18.0,0,29.470582043995368,43.92857142857143
25000, 60 months,0.1349,C,63000.0,VERIFIED - income,home_improvement,0.0,0.4,28.0,0,43.46918903880929,2.52
12000, 60 months,0.2025,F,76000.0,VERIFIED - income,small_business,0.0,68.6,9.0,0,37.54693366708385,6.333333333333333
9000, 36 months,0.0751,A,54000.0,not verified,debt_consolidation,0.0,16.4,20.0,0,32.14400514304082,6.0
4500, 36 months,0.0788,A,14400.0,not verified,debt_consolidation,0.0,39.5,20.0,0,31.967038431483978,3.2
30000, 36 months,0.1649,D,90000.0,VERIFIED - income,debt_consolidation,0.0,90.4,20.0,0,28.24885356735939,3.0
6250, 36 months,0.1253,B,24000.0,not verified,car,2.0,7.2,22.0,0,29.880001912320125,3.84
2500, 36 months,0.1496,D,85000.0,not verified,other,5.0,31.9,19.0,0,28.86169475871623,34.0
25000, 36 months,0.11359999999999999,B,55000.0,not verified,wedding,0.0,78.3,12.0,0,30.384793018789956,2.2
10000, 36 months,0.1284,C,35004.0,VERIFIED - income source,debt_consolidation,0.0,61.8,26.0,0,39.66050606805743,3.5004
17500, 60 months,0.1149,B,90000.0,VERIFIED - income source,debt_consolidation,0.0,55.1,36.0,1,45.47935237402219,5.142857142857143
7500, 36 months,0.1324,D,117000.0,not verified,other,0.0,32.7,42.0,0,29.5764650209007,15.6
19000, 36 months,0.11359999999999999,B,59000.0,not verified,debt_consolidation,4.0,62.9,12.0,0,30.384443165099466,3.1052631578947367
4000, 60 months,0.16449999999999998,E,105000.0,not verified,moving,1.0,91.6,40.0,0,40.71661237785017,26.25
4200, 36 months,0.0542,A,84000.0,not verified,major_purchase,0.0,39.4,21.0,0,33.15440479949479,20.0
2500, 36 months,0.1149,B,66800.0,VERIFIED - income source,moving,1.0,71.0,9.0,0,30.328763799587527,26.72
16000, 60 months,0.12990000000000002,C,32000.0,VERIFIED - income,small_business,0.0,64.5,10.0,1,43.95966700552243,2.0
15000, 60 months,0.1065,B,95000.0,VERIFIED - income source,home_improvement,0.0,11.6,11.0,0,46.36355206626897,6.333333333333333
30000, 60 months,0.12990000000000002,C,80004.0,VERIFIED - income,debt_consolidation,1.0,58.0,21.0,0,57.09065996802923,2.6668
15000, 36 months,0.12990000000000002,C,48500.0,VERIFIED - income source,debt_consolidation,1.0,50.2,21.0,0,29.682985712589545,3.2333333333333334
25000, 36 months,0.15960000000000002,C,110000.0,VERIFIED - income,debt_consolidation,1.0,75.3,33.0,0,28.459541915213332,4.4
12000, 36 months,0.17579999999999998,F,65000.0,VERIFIED - income source,debt_consolidation,3.0,57.1,16.0,0,27.82221603950755,5.416666666666667
10000, 36 months,0.0788,A,30720.0,not verified,debt_consolidation,3.0,1.3,14.0,1,31.96726552010741,3.072
3000, 36 months,0.1199,B,19200.0,not verified,debt_consolidation,1.0,27.2,8.0,0,30.111412225233366,6.4
7000, 60 months,0.1112,B,74760.0,VERIFIED - income,car,3.0,38.9,12.0,0,45.86554842091469,10.68
6000, 36 months,0.0925,B,24996.0,not verified,debt_consolidation,1.0,74.8,24.0,0,31.33159268929504,4.166
2000, 60 months,0.16449999999999998,E,30000.0,not verified,debt_consolidation,1.0,84.0,16.0,0,40.71661237785017,15.0
18000, 60 months,0.1677,D,59000.0,VERIFIED - income source,credit_card,3.0,83.9,14.0,0,66.17160502904198,3.2777777777777777
1200, 36 months,0.08900000000000001,A,85000.0,not verified,vacation,2.0,23.5,15.0,0,31.48779847808974,70.83333333333333
15000, 36 months,0.1531,D,40000.0,not verified,debt_consolidation,0.0,78.9,5.0,0,28.722976466307948,2.6666666666666665
11200, 36 months,0.0579,A,30852.0,VERIFIED - income source,debt_consolidation,1.0,32.7,33.0,0,32.97317985103188,2.754642857142857
18200, 60 months,0.1149,B,85000.0,VERIFIED - income source,home_improvement,4.0,11.2,41.0,0,75.2470335304089,4.670329670329671
10000, 36 months,0.0579,A,75000.0,not verified,debt_consolidation,2.0,13.8,17.0,0,46.27915586819696,7.5
12000, 36 months,0.12210000000000001,B,104000.0,VERIFIED - income,educational,1.0,12.5,29.0,0,30.016509079993998,8.666666666666666
3000, 36 months,0.1025,B,28000.0,VERIFIED - income,medical,0.0,84.2,13.0,0,30.876904075751337,9.333333333333334
15000, 36 months,0.1199,B,120000.0,VERIFIED - income source,moving,0.0,23.0,22.0,0,30.111412225233366,8.0
5600, 36 months,0.1565,D,130000.0,not verified,debt_consolidation,0.0,93.2,12.0,0,28.5816362986781,23.214285714285715
14000, 36 months,0.0849,A,83000.0,VERIFIED - income,debt_consolidation,0.0,60.6,14.0,1,31.68209282853199,5.928571428571429
13000, 36 months,0.12689999999999999,B,130000.0,VERIFIED - income source,debt_consolidation,1.0,78.0,20.0,0,29.81036024673806,10.0
6000, 60 months,0.1199,B,25200.0,VERIFIED - income source,car,0.0,30.9,7.0,0,44.96402877697842,4.2
3600, 60 months,0.1727,D,20000.0,VERIFIED - income,debt_consolidation,0.0,74.9,6.0,1,40.0,5.555555555555555
1750, 36 months,0.1183,B,40000.0,not verified,debt_consolidation,1.0,93.0,24.0,0,30.177616830488013,22.857142857142858
25000, 36 months,0.1913,F,148000.0,VERIFIED - income,credit_card,1.0,77.4,38.0,1,27.232522167273046,5.92
4800, 36 months,0.1379,C,49000.0,VERIFIED - income,credit_card,0.0,67.9,14.0,0,29.345234456196124,10.208333333333334
4800, 36 months,0.07490000000000001,A,92000.0,VERIFIED - income,debt_consolidation,0.0,58.9,52.0,0,32.15218701855449,19.166666666666668
4800, 36 months,0.1306,C,36000.0,VERIFIED - income source,debt_consolidation,0.0,85.7,22.0,0,29.653425588435162,7.5
4800, 60 months,0.16820000000000002,E,72000.0,not verified,debt_consolidation,4.0,72.4,66.0,0,40.39383993940924,15.0
4600, 36 months,0.1223,C,35880.0,not verified,credit_card,0.0,67.0,15.0,0,30.006523157208086,7.8
6000, 60 months,0.1186,B,50000.0,not verified,debt_consolidation,1.0,57.1,28.0,0,45.09582863585118,8.333333333333334
9000, 36 months,0.0662,A,54000.0,not verified,debt_consolidation,0.0,66.2,23.0,0,32.56857494390968,6.0
9500, 60 months,0.1942,E,50400.0,VERIFIED - income source,debt_consolidation,1.0,54.4,15.0,0,38.20785070785071,5.3052631578947365
6500, 36 months,0.0579,A,65000.0,VERIFIED - income,home_improvement,0.0,5.7,24.0,0,32.97316491655253,10.0
24250, 36 months,0.16699999999999998,E,126000.0,VERIFIED - income,debt_consolidation,1.0,97.9,31.0,0,28.167868882926207,5.195876288659794
4800, 36 months,0.1189,B,60000.0,VERIFIED - income,debt_consolidation,0.0,33.7,28.0,0,30.152647779383127,12.5
7750, 36 months,0.1253,C,45000.0,VERIFIED - income,home_improvement,7.0,4.3,40.0,0,29.880094074102633,5.806451612903226
8000, 36 months,0.10369999999999999,B,50000.0,not verified,other,2.0,19.7,33.0,0,30.82495279929103,6.25
4500, 36 months,0.0579,A,38000.0,VERIFIED - income,major_purchase,1.0,13.0,17.0,0,32.97186400937866,8.444444444444445
5000, 36 months,0.0542,A,31000.0,not verified,debt_consolidation,3.0,17.4,50.0,0,33.15649867374005,6.2
9600, 36 months,0.1008,B,60000.0,not verified,debt_consolidation,0.0,30.9,14.0,0,30.95476090671654,6.25
6000, 36 months,0.0699,A,40000.0,VERIFIED - income source,debt_consolidation,0.0,21.3,27.0,0,32.39041243791837,6.666666666666667
10000, 36 months,0.0729,A,80000.0,VERIFIED - income source,major_purchase,0.0,36.8,15.0,0,32.24766204450177,8.0
5000, 36 months,0.0699,A,24000.0,VERIFIED - income source,debt_consolidation,2.0,47.7,22.0,0,32.38971302714258,4.8
7500, 36 months,0.1099,B,50000.0,not verified,debt_consolidation,0.0,85.1,9.0,0,30.548653822654884,6.666666666666667
5000, 36 months,0.13570000000000002,C,50532.0,VERIFIED - income,other,0.0,0.0,19.0,0,29.437739181630853,10.1064
12600, 60 months,0.079,A,75000.0,VERIFIED - income source,debt_consolidation,0.0,8.8,31.0,0,49.43502824858757,5.9523809523809526
26000, 60 months,0.12689999999999999,B,49000.0,VERIFIED - income,debt_consolidation,0.0,59.7,24.0,0,44.25757911042266,1.8846153846153846
30000, 60 months,0.1349,C,82500.0,VERIFIED - income source,debt_consolidation,1.0,38.4,18.0,1,43.46881112801565,2.75
8000, 36 months,0.1531,D,63500.0,not verified,debt_consolidation,4.0,78.9,17.0,0,28.7222202276236,7.9375
20000, 36 months,0.0654,A,109000.0,VERIFIED - income,home_improvement,2.0,13.3,33.0,0,32.60780957039211,5.45
8000, 60 months,0.1038,B,65028.0,not verified,other,0.0,22.3,27.0,0,46.652670865407046,8.1285
6600, 36 months,0.1099,B,101877.0,not verified,debt_consolidation,0.0,85.7,22.0,0,30.548484147188148,15.43590909090909
3600, 36 months,0.17489999999999997,D,45600.0,VERIFIED - income,moving,0.0,96.0,17.0,0,27.857308674456398,12.666666666666666
24000, 60 months,0.1417,C,65000.0,VERIFIED - income,debt_consolidation,2.0,31.8,22.0,0,42.81432852861425,2.7083333333333335
10000, 60 months,0.16820000000000002,E,80000.0,not verified,small_business,4.0,69.1,38.0,0,40.394247859104865,8.0
13200, 36 months,0.11710000000000001,B,41600.0,not verified,debt_consolidation,0.0,77.6,23.0,1,30.23293099104464,3.1515151515151514
25000, 60 months,0.1465,C,63000.0,VERIFIED - income,debt_consolidation,1.0,62.6,29.0,0,67.45271564633192,2.52
12000, 36 months,0.1496,D,56784.0,not verified,major_purchase,0.0,86.2,24.0,0,28.862805464691167,4.732
18875, 36 months,0.1861,G,225000.0,VERIFIED - income,other,4.0,72.0,33.0,0,27.427815801328162,11.920529801324504
12000, 36 months,0.079,A,135000.0,VERIFIED - income source,debt_consolidation,0.0,64.8,14.0,0,31.95824123145756,11.25
2000, 36 months,0.1253,B,32000.0,not verified,other,0.0,50.7,7.0,1,29.877502240812667,16.0
25000, 36 months,0.11359999999999999,B,63800.0,not verified,small_business,1.0,63.2,26.0,0,30.384793018789956,2.552
11500, 36 months,0.1545,E,50000.0,not verified,small_business,7.0,30.8,9.0,0,28.664007976071787,4.3478260869565215
2200, 60 months,0.1942,E,63000.0,VERIFIED - income source,debt_consolidation,1.0,83.9,11.0,1,38.20771101076763,28.636363636363637
21000, 60 months,0.1689,D,55200.0,VERIFIED - income,debt_consolidation,0.0,67.6,31.0,0,40.33264831851269,2.6285714285714286
7000, 36 months,0.0699,A,62000.0,not verified,debt_consolidation,1.0,0.0,28.0,0,32.390912035537454,8.857142857142858
3500, 36 months,0.0894,A,28000.0,not verified,other,1.0,69.2,11.0,0,31.471989928963225,8.0
7000, 36 months,0.1273,C,41000.0,not verified,debt_consolidation,2.0,38.7,20.0,0,29.791037153679195,5.857142857142857
4500, 36 months,0.0925,B,45000.0,not verified,debt_consolidation,0.0,37.5,29.0,0,31.330501984265126,10.0
9200, 36 months,0.0603,A,56000.0,not verified,debt_consolidation,1.0,6.2,22.0,0,32.855969429663226,6.086956521739131
17500, 60 months,0.1689,D,120000.0,VERIFIED - income,major_purchase,0.0,96.2,39.0,0,40.33280324506212,6.857142857142857
6500, 36 months,0.1426,C,21600.0,not verified,other,0.0,23.2,3.0,0,29.14928920579398,3.3230769230769233
2200, 36 months,0.1148,B,40000.0,not verified,other,0.0,9.8,21.0,0,30.328094844223873,18.181818181818183
6000, 36 months,0.0751,A,102996.0,not verified,major_purchase,3.0,14.5,20.0,0,32.14228317351476,17.166
10000, 36 months,0.07490000000000001,A,60000.0,VERIFIED - income source,home_improvement,1.0,8.9,34.0,0,32.15227316571282,6.0
24000, 36 months,0.0691,A,92700.0,VERIFIED - income,debt_consolidation,0.0,58.4,32.0,0,172.94804352525762,3.8625
9000, 36 months,0.1649,D,55000.0,VERIFIED - income source,debt_consolidation,1.0,27.4,16.0,0,28.248587570621467,6.111111111111111
20000, 60 months,0.1323,C,65000.0,VERIFIED - income,debt_consolidation,0.0,63.5,18.0,0,63.25110689437065,3.25
5000, 36 months,0.0962,B,25000.0,not verified,major_purchase,0.0,29.4,19.0,0,31.162355874104083,5.0
7500, 36 months,0.0863,A,225000.0,not verified,home_improvement,2.0,21.0,9.0,0,31.61755406601745,30.0
